#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 10 18 08 00  20  2.1  3.2 99.00 99.00 99.00 999 1029.6   6.0 999.0  -1.8 99.0 99.00
2015 10 18 09 00  23  2.5  3.0 99.00 99.00 99.00 999 1029.8   5.9 999.0  -2.0 99.0 99.00
2015 10 18 10 00  55  2.6  3.0 99.00 99.00 99.00 999 1029.9   5.8 999.0  -1.4 99.0 99.00
2015 10 18 11 00  79  4.4  6.9 99.00 99.00 99.00 999 1030.2   5.9 999.0   0.2 99.0 99.00
2015 10 18 12 00 118  4.6  5.7 99.00 99.00 99.00 999 1029.9   5.4 999.0  -0.4 99.0 99.00
2015 10 18 13 00  97  5.3  6.1 99.00 99.00 99.00 999 1030.4   5.8 999.0   1.0 99.0 99.00
2015 10 18 14 00 152  2.2  4.0 99.00 99.00 99.00 999 1030.0   6.4 999.0   2.0 99.0 99.00
2015 10 18 15 00 155  3.5  4.5 99.00 99.00 99.00 999 1030.0   6.7 999.0   2.9 99.0 99.00
2015 10 18 16 00 158  4.5  5.9 99.00 99.00 99.00 999 1029.7   6.9 999.0   1.0 99.0 99.00
2015 10 18 17 00 162  4.2  5.6 99.00 99.00 99.00 999 1028.5   7.6 999.0  -1.2 99.0 99.00
2015 10 18 18 00 142  3.9  5.5 99.00 99.00 99.00 999 1027.0   8.6 999.0  -2.9 99.0 99.00
2015 10 18 19 00 131  4.1  5.6 99.00 99.00 99.00 999 1025.3   9.5 999.0  -0.6 99.0 99.00
2015 10 18 20 00 107  5.9  6.3 99.00 99.00 99.00 999 1023.7   8.8 999.0   1.0 99.0 99.00
2015 10 18 21 00 120  5.8  7.6 99.00 99.00 99.00 999 1021.9   9.9 999.0   2.6 99.0 99.00
2015 10 18 22 00 129  6.1  8.2 99.00 99.00 99.00 999 1020.4   9.9 999.0   4.4 99.0 99.00
2015 10 18 23 00 143  4.3  6.0 99.00 99.00 99.00 999 1019.3  10.5 999.0   5.5 99.0 99.00
2015 10 19 00 00 190  5.1  6.9 99.00 99.00 99.00 999 1018.3  12.4 999.0   2.1 99.0 99.00
2015 10 19 01 00 190  5.3  6.9 99.00 99.00 99.00 999 1017.1  12.7 999.0   1.4 99.0 99.00
2015 10 19 02 00 191  4.7  7.4 99.00 99.00 99.00 999 1016.0  12.1 999.0   1.2 99.0 99.00
2015 10 19 03 00 214  7.2  9.7 99.00 99.00 99.00 999 1015.3  12.2 999.0   1.1 99.0 99.00
2015 10 19 04 00 198  6.3  8.3 99.00 99.00 99.00 999 1014.2  12.2 999.0  -0.3 99.0 99.00
2015 10 19 05 00 202  7.0  9.4 99.00 99.00 99.00 999 1013.1  12.5 999.0  -0.5 99.0 99.00
2015 10 19 06 00 193  5.8  7.3 99.00 99.00 99.00 999 1011.8  12.3 999.0  -0.5 99.0 99.00
2015 10 19 07 00 182  3.6  4.7 99.00 99.00 99.00 999 1011.0  12.4 999.0  -0.2 99.0 99.00
2015 10 19 08 00 191  2.4  3.2 99.00 99.00 99.00 999 1010.1  12.7 999.0   0.4 99.0 99.00
2015 10 19 09 00 243  5.1  6.7 99.00 99.00 99.00 999 1009.5  12.1 999.0   5.5 99.0 99.00
2015 10 19 10 00 233  7.1  7.8 99.00 99.00 99.00 999 1008.6  12.2 999.0   5.0 99.0 99.00
2015 10 19 11 00 233  7.2  8.4 99.00 99.00 99.00 999 1008.0  12.3 999.0   4.1 99.0 99.00
2015 10 19 12 00 241  6.5  7.6 99.00 99.00 99.00 999 1008.2  12.1 999.0   4.7 99.0 99.00
2015 10 19 13 00 243  7.4  8.8 99.00 99.00 99.00 999 1007.8  12.0 999.0   5.2 99.0 99.00
2015 10 19 14 00 244  6.2  6.9 99.00 99.00 99.00 999 1008.0  11.8 999.0   6.6 99.0 99.00
2015 10 19 15 00 240  7.1  8.1 99.00 99.00 99.00 999 1007.8  12.0 999.0   6.6 99.0 99.00
2015 10 19 16 00 243  6.6  7.4 99.00 99.00 99.00 999 1007.6  12.2 999.0   6.5 99.0 99.00
2015 10 19 17 00 252  5.5  6.7 99.00 99.00 99.00 999 1007.7  12.3 999.0   7.6 99.0 99.00
2015 10 19 18 00 240  5.9  6.9 99.00 99.00 99.00 999 1007.5  12.3 999.0   7.3 99.0 99.00
2015 10 19 19 00 226  4.6  6.9 99.00 99.00 99.00 999 1007.3  13.2 999.0   7.8 99.0 99.00
2015 10 19 20 00 229  5.5  6.8 99.00 99.00 99.00 999 1007.6  13.7 999.0   8.1 99.0 99.00
2015 10 19 21 00 221  6.1  7.1 99.00 99.00 99.00 999 1007.5  13.8 999.0   8.1 99.0 99.00
2015 10 19 22 00 247  4.8  5.5 99.00 99.00 99.00 999 1008.0  14.0 999.0   8.5 99.0 99.00
2015 10 19 23 00 262  4.9  5.5 99.00 99.00 99.00 999 1008.9  13.6 999.0   8.8 99.0 99.00
2015 10 20 00 00 257  3.1  3.7 99.00 99.00 99.00 999 1009.5  12.5 999.0   9.7 99.0 99.00
2015 10 20 01 00 254  4.7  5.1 99.00 99.00 99.00 999 1010.2  13.9 999.0   8.5 99.0 99.00
2015 10 20 02 00 217  4.7  5.0 99.00 99.00 99.00 999 1010.5  13.1 999.0   9.6 99.0 99.00
2015 10 20 03 00 258  3.9  4.2 99.00 99.00 99.00 999 1011.1  13.8 999.0   8.8 99.0 99.00
2015 10 20 04 00 285  3.9  4.3 99.00 99.00 99.00 999 1011.8  13.0 999.0   8.5 99.0 99.00
2015 10 20 05 00  11  6.7  7.3 99.00 99.00 99.00 999 1012.7  12.7 999.0   7.1 99.0 99.00
2015 10 20 06 00  27  7.2  7.7 99.00 99.00 99.00 999 1013.2  12.5 999.0   7.2 99.0 99.00
2015 10 20 07 00  48  7.4  8.4 99.00 99.00 99.00 999 1014.0  12.0 999.0   7.3 99.0 99.00
2015 10 20 08 00  55 10.6 12.3 99.00 99.00 99.00 999 1015.4  11.5 999.0   7.4 99.0 99.00
2015 10 20 09 00  79 11.7 13.7 99.00 99.00 99.00 999 1015.5  10.4 999.0   7.8 99.0 99.00
2015 10 20 10 00  66 11.5 13.6 99.00 99.00 99.00 999 1016.7   9.9 999.0   6.8 99.0 99.00
2015 10 20 11 00  69 10.9 12.4 99.00 99.00 99.00 999 1018.0   9.5 999.0   5.8 99.0 99.00
2015 10 20 12 00  66 10.6 12.7 99.00 99.00 99.00 999 1018.6   9.1 999.0   5.8 99.0 99.00
2015 10 20 13 00  63 13.4 14.7 99.00 99.00 99.00 999 1019.0   8.4 999.0   5.1 99.0 99.00
2015 10 20 14 00  65 12.0 13.6 99.00 99.00 99.00 999 1020.2   8.1 999.0   4.0 99.0 99.00
2015 10 20 15 00  61 13.5 15.2 99.00 99.00 99.00 999 1020.3   7.8 999.0   4.5 99.0 99.00
2015 10 20 16 00  55 14.0 14.8 99.00 99.00 99.00 999 1020.8   7.6 999.0   4.5 99.0 99.00
2015 10 20 17 00  67 12.7 14.6 99.00 99.00 99.00 999 1021.4   7.7 999.0   3.2 99.0 99.00
2015 10 20 18 00  68 13.3 14.3 99.00 99.00 99.00 999 1021.4   7.4 999.0   3.0 99.0 99.00
2015 10 20 19 00  61 13.5 15.0 99.00 99.00 99.00 999 1021.2   7.0 999.0   2.0 99.0 99.00
2015 10 20 20 00  62 13.3 15.1 99.00 99.00 99.00 999 1020.3   7.1 999.0   2.6 99.0 99.00
2015 10 20 21 00  61 14.6 16.1 99.00 99.00 99.00 999 1020.2   6.9 999.0   3.0 99.0 99.00
2015 10 20 22 00  62 15.9 17.6 99.00 99.00 99.00 999 1020.1   6.7 999.0   2.8 99.0 99.00
2015 10 20 23 00  66 12.6 15.1 99.00 99.00 99.00 999 1020.5   7.2 999.0   3.7 99.0 99.00
2015 10 21 00 00  66 15.5 17.2 99.00 99.00 99.00 999 1020.3   7.3 999.0   3.0 99.0 99.00
2015 10 21 01 00  71 14.0 15.8 99.00 99.00 99.00 999 1020.1   7.6 999.0   4.0 99.0 99.00
2015 10 21 02 00  85 14.3 16.1 99.00 99.00 99.00 999 1019.9   7.7 999.0   3.3 99.0 99.00
2015 10 21 03 00  85 14.6 16.6 99.00 99.00 99.00 999 1019.6   7.7 999.0   4.0 99.0 99.00
2015 10 21 04 00  88 14.4 16.0 99.00 99.00 99.00 999 1019.1   7.9 999.0   3.4 99.0 99.00
2015 10 21 05 00  86 11.9 13.4 99.00 99.00 99.00 999 1018.4   8.2 999.0   3.6 99.0 99.00
2015 10 21 06 00  80 12.0 13.0 99.00 99.00 99.00 999 1018.3   8.1 999.0   2.8 99.0 99.00
2015 10 21 07 00  86 10.9 12.6 99.00 99.00 99.00 999 1017.8   8.2 999.0   3.3 99.0 99.00
2015 10 21 08 00  91 11.0 12.1 99.00 99.00 99.00 999 1016.8   8.2 999.0   3.6 99.0 99.00
2015 10 21 09 00  80 10.2 11.2 99.00 99.00 99.00 999 1016.5   8.1 999.0   3.2 99.0 99.00
2015 10 21 10 00  93  9.0  9.6 99.00 99.00 99.00 999 1015.7   8.2 999.0   3.6 99.0 99.00
2015 10 21 11 00  86  5.5  5.9 99.00 99.00 99.00 999 1015.7   8.5 999.0   4.0 99.0 99.00
2015 10 21 12 00 105  6.1  7.2 99.00 99.00 99.00 999 1014.0   8.7 999.0   5.8 99.0 99.00
2015 10 21 13 00 104  4.0  4.7 99.00 99.00 99.00 999 1013.6   9.2 999.0   5.9 99.0 99.00
2015 10 21 14 00  83  2.5  2.8 99.00 99.00 99.00 999 1013.2   9.0 999.0   6.8 99.0 99.00
2015 10 21 15 00  95  2.7  3.1 99.00 99.00 99.00 999 1012.5   9.3 999.0   7.6 99.0 99.00
2015 10 21 16 00 127  2.0  2.5 99.00 99.00 99.00 999 1011.5   9.9 999.0   8.4 99.0 99.00
2015 10 21 17 00 230  5.7  7.3 99.00 99.00 99.00 999 1011.1  10.3 999.0   8.3 99.0 99.00
2015 10 21 18 00 243 10.9 12.5 99.00 99.00 99.00 999 1011.4   9.9 999.0   8.8 99.0 99.00
2015 10 21 19 00 250 11.8 15.1 99.00 99.00 99.00 999 1011.8  10.3 999.0   9.6 99.0 99.00
2015 10 21 20 00 264 11.1 13.3 99.00 99.00 99.00 999 1012.9  10.2 999.0   8.6 99.0 99.00
2015 10 21 21 00 285 12.5 14.7 99.00 99.00 99.00 999 1014.3  10.1 999.0   7.0 99.0 99.00
2015 10 21 22 00 279 11.6 14.0 99.00 99.00 99.00 999 1015.4   9.9 999.0   7.2 99.0 99.00
2015 10 21 23 00 286 12.5 14.9 99.00 99.00 99.00 999 1016.6  10.0 999.0   5.9 99.0 99.00
2015 10 22 00 00 288 11.3 13.6 99.00 99.00 99.00 999 1017.6   9.8 999.0   5.4 99.0 99.00
2015 10 22 01 00 283 12.4 15.1 99.00 99.00 99.00 999 1018.6   9.1 999.0   4.9 99.0 99.00
2015 10 22 02 00 292  8.6  9.7 99.00 99.00 99.00 999 1019.4   8.8 999.0   3.3 99.0 99.00
2015 10 22 03 00 283  7.1  9.1 99.00 99.00 99.00 999 1019.5   8.9 999.0   3.8 99.0 99.00
2015 10 22 04 00 255  7.2  9.1 99.00 99.00 99.00 999 1020.0   8.7 999.0   3.8 99.0 99.00
2015 10 22 05 00 252  8.1  9.5 99.00 99.00 99.00 999 1019.7   8.8 999.0   4.6 99.0 99.00
2015 10 22 06 00 240  9.9 11.5 99.00 99.00 99.00 999 1019.4   9.1 999.0   6.7 99.0 99.00
2015 10 22 07 00 261  9.7 11.8 99.00 99.00 99.00 999 1019.6   9.3 999.0   5.9 99.0 99.00
2015 10 22 08 00 273  8.6 11.0 99.00 99.00 99.00 999 1020.3   9.1 999.0   5.3 99.0 99.00
2015 10 22 09 00 277  8.5  9.8 99.00 99.00 99.00 999 1021.1   8.5 999.0   4.4 99.0 99.00
2015 10 22 10 00 272  5.7  6.5 99.00 99.00 99.00 999 1022.0   8.0 999.0   4.5 99.0 99.00
2015 10 22 11 00 284  5.0  5.7 99.00 99.00 99.00 999 1022.5   7.8 999.0   4.0 99.0 99.00
2015 10 22 12 00 276  2.1  2.7 99.00 99.00 99.00 999 1022.9   7.9 999.0   5.1 99.0 99.00
2015 10 22 13 00 328  4.5  5.1 99.00 99.00 99.00 999 1023.6   8.2 999.0   4.2 99.0 99.00
2015 10 22 14 00 325  3.7  4.2 99.00 99.00 99.00 999 1024.8   7.9 999.0   3.6 99.0 99.00
2015 10 22 15 00 290  1.9  2.5 99.00 99.00 99.00 999 1025.7   8.4 999.0   4.1 99.0 99.00
2015 10 22 16 00 214  1.1  1.6 99.00 99.00 99.00 999 1026.3   9.0 999.0   3.1 99.0 99.00
2015 10 22 17 00 242  2.8  3.3 99.00 99.00 99.00 999 1027.2   8.6 999.0   4.0 99.0 99.00
2015 10 22 18 00 288  1.6  2.6 99.00 99.00 99.00 999 1026.9   9.7 999.0   5.8 99.0 99.00
2015 10 22 19 00  50  3.3  4.0 99.00 99.00 99.00 999 1026.5   8.4 999.0   3.7 99.0 99.00
2015 10 22 20 00 101  5.0  5.5 99.00 99.00 99.00 999 1026.4   8.0 999.0   4.5 99.0 99.00
2015 10 22 21 00  87  6.5  6.9 99.00 99.00 99.00 999 1026.4   8.3 999.0   4.5 99.0 99.00
2015 10 22 22 00  96  7.2  8.1 99.00 99.00 99.00 999 1026.4   8.3 999.0   3.8 99.0 99.00
2015 10 22 23 00  95  6.7  7.2 99.00 99.00 99.00 999 1026.5   8.3 999.0   3.6 99.0 99.00
2015 10 23 00 00  92  6.9  7.6 99.00 99.00 99.00 999 1026.9   8.2 999.0   4.0 99.0 99.00
2015 10 23 01 00 112  6.3  7.8 99.00 99.00 99.00 999 1027.0   8.1 999.0   4.6 99.0 99.00
2015 10 23 02 00  98  7.9  8.9 99.00 99.00 99.00 999 1027.4   7.9 999.0   5.6 99.0 99.00
2015 10 23 03 00  95  8.0  8.8 99.00 99.00 99.00 999 1027.4   8.0 999.0   4.9 99.0 99.00
2015 10 23 04 00  90 10.0 10.5 99.00 99.00 99.00 999 1027.2   7.8 999.0   5.2 99.0 99.00
2015 10 23 05 00  91  9.2 10.1 99.00 99.00 99.00 999 1027.0   7.5 999.0   5.4 99.0 99.00
2015 10 23 06 00  90  9.5  9.9 99.00 99.00 99.00 999 1026.5   7.1 999.0   5.0 99.0 99.00
2015 10 23 07 00  83  9.4 10.7 99.00 99.00 99.00 999 1026.0   7.3 999.0   6.0 99.0 99.00
2015 10 23 08 00  85  8.1  8.8 99.00 99.00 99.00 999 1025.4   7.3 999.0   5.7 99.0 99.00
2015 10 23 09 00  97  7.4  8.5 99.00 99.00 99.00 999 1024.5   7.7 999.0   6.8 99.0 99.00
2015 10 23 10 00  98  5.6  6.4 99.00 99.00 99.00 999 1024.4   7.6 999.0   7.3 99.0 99.00
2015 10 23 11 00 127  3.8  4.8 99.00 99.00 99.00 999 1024.0   8.0 999.0   5.8 99.0 99.00
2015 10 23 12 00 144  2.4  3.4 99.00 99.00 99.00 999 1023.8   7.7 999.0   5.8 99.0 99.00
2015 10 23 13 00 144  4.0  5.3 99.00 99.00 99.00 999 1023.1   7.6 999.0   6.0 99.0 99.00
2015 10 23 14 00 126  5.8  7.5 99.00 99.00 99.00 999 1022.5   7.8 999.0   6.1 99.0 99.00
2015 10 23 15 00 119  5.5  7.1 99.00 99.00 99.00 999 1021.7   8.3 999.0   6.4 99.0 99.00
2015 10 23 16 00 140  5.0  6.6 99.00 99.00 99.00 999 1020.9   8.3 999.0   5.8 99.0 99.00
2015 10 23 17 00 138  2.8  3.9 99.00 99.00 99.00 999 1020.0   8.0 999.0   6.8 99.0 99.00
2015 10 23 18 00 111  6.1  6.9 99.00 99.00 99.00 999 1018.7   8.2 999.0   6.1 99.0 99.00
2015 10 23 19 00 111  6.8  7.9 99.00 99.00 99.00 999 1017.0   7.8 999.0   6.4 99.0 99.00
2015 10 23 20 00  99  9.5 11.2 99.00 99.00 99.00 999 1015.4   8.0 999.0   7.0 99.0 99.00
2015 10 23 21 00 105  8.5  9.6 99.00 99.00 99.00 999 1014.5   8.1 999.0   7.1 99.0 99.00
2015 10 23 22 00 112  5.9  7.2 99.00 99.00 99.00 999 1014.1   8.2 999.0   7.6 99.0 99.00
2015 10 23 23 00 112  6.1  7.9 99.00 99.00 99.00 999 1012.5   8.3 999.0   7.9 99.0 99.00
2015 10 24 00 00 134  6.4  8.3 99.00 99.00 99.00 999 1011.3   8.6 999.0   8.3 99.0 99.00
2015 10 24 01 00 116  4.8  6.3 99.00 99.00 99.00 999 1010.8   9.0 999.0   8.7 99.0 99.00
2015 10 24 02 00 122  4.6  5.9 99.00 99.00 99.00 999 1009.3   9.1 999.0   8.9 99.0 99.00
2015 10 24 03 00 139  1.3  3.2 99.00 99.00 99.00 999 1008.6   9.0 999.0   8.8 99.0 99.00
2015 10 24 04 00 137  2.0  2.9 99.00 99.00 99.00 999 1007.9   9.5 999.0   9.3 99.0 99.00
2015 10 24 05 00 169  1.2  1.8 99.00 99.00 99.00 999 1007.2   9.5 999.0   9.3 99.0 99.00
2015 10 24 06 00 179  0.6  0.8 99.00 99.00 99.00 999 1006.5   9.5 999.0   9.3 99.0 99.00
2015 10 24 07 00   0  0.0  0.0 99.00 99.00 99.00 999 1006.0   9.5 999.0   9.3 99.0 99.00
2015 10 24 08 00 206  0.8  1.1 99.00 99.00 99.00 999 1005.6   9.5 999.0   9.3 99.0 99.00
2015 10 24 09 00 268  2.6  2.8 99.00 99.00 99.00 999 1005.0   9.6 999.0   9.4 99.0 99.00
2015 10 24 10 00 279  5.8  6.6 99.00 99.00 99.00 999 1005.2   9.5 999.0   9.3 99.0 99.00
2015 10 24 11 00 306  5.8  6.5 99.00 99.00 99.00 999 1005.7   9.0 999.0   8.8 99.0 99.00
2015 10 24 12 00 299  7.5  8.9 99.00 99.00 99.00 999 1006.2   9.3 999.0   9.1 99.0 99.00
2015 10 24 13 00 332  9.8 11.0 99.00 99.00 99.00 999 1006.8   9.4 999.0   7.3 99.0 99.00
2015 10 24 14 00 316  8.7 10.1 99.00 99.00 99.00 999 1008.0   9.4 999.0   7.4 99.0 99.00
2015 10 24 15 00 320 11.0 12.3 99.00 99.00 99.00 999 1008.9   9.3 999.0   6.3 99.0 99.00
2015 10 24 16 00 323 10.1 11.2 99.00 99.00 99.00 999 1009.8   9.3 999.0   5.6 99.0 99.00
2015 10 24 17 00 303  7.6  8.9 99.00 99.00 99.00 999 1010.8   9.6 999.0   6.2 99.0 99.00
2015 10 24 18 00 300  6.8  8.3 99.00 99.00 99.00 999 1011.1   9.8 999.0   5.3 99.0 99.00
2015 10 24 19 00 299  7.8  9.2 99.00 99.00 99.00 999 1011.7  10.3 999.0   4.3 99.0 99.00
2015 10 24 20 00 320  7.9  9.2 99.00 99.00 99.00 999 1012.3  10.7 999.0   4.1 99.0 99.00
2015 10 24 21 00 311  7.2  8.0 99.00 99.00 99.00 999 1013.3  11.1 999.0   4.3 99.0 99.00
2015 10 24 22 00 313  4.7  5.1 99.00 99.00 99.00 999 1014.1  10.9 999.0   5.7 99.0 99.00
2015 10 24 23 00 308  6.0  6.9 99.00 99.00 99.00 999 1015.2  11.3 999.0   4.9 99.0 99.00
2015 10 25 00 00 297  4.2  4.5 99.00 99.00 99.00 999 1015.9  11.3 999.0   5.4 99.0 99.00
2015 10 25 01 00 279  5.2  5.5 99.00 99.00 99.00 999 1016.5  11.4 999.0   4.8 99.0 99.00
2015 10 25 02 00 260  4.9  5.6 99.00 99.00 99.00 999 1016.9  10.8 999.0   6.9 99.0 99.00
2015 10 25 03 00 270  6.1  6.7 99.00 99.00 99.00 999 1017.4  10.7 999.0   6.0 99.0 99.00
2015 10 25 04 00 257  7.6  8.6 99.00 99.00 99.00 999 1017.8  10.3 999.0   6.5 99.0 99.00
2015 10 25 05 00 258  9.6 11.3 99.00 99.00 99.00 999 1018.4  10.5 999.0   5.9 99.0 99.00
2015 10 25 06 00 292 11.0 12.9 99.00 99.00 99.00 999 1019.2   9.8 999.0   4.7 99.0 99.00
2015 10 25 07 00 305 10.9 12.3 99.00 99.00 99.00 999 1020.3   9.1 999.0   4.5 99.0 99.00
2015 10 25 08 00 309 11.0 12.5 99.00 99.00 99.00 999 1021.5   8.7 999.0   4.2 99.0 99.00
2015 10 25 09 00 312 10.2 11.7 99.00 99.00 99.00 999 1022.4   8.1 999.0   3.6 99.0 99.00
2015 10 25 10 00 338 10.0 11.3 99.00 99.00 99.00 999 1023.2   7.6 999.0   1.2 99.0 99.00
2015 10 25 11 00 349 10.0 10.8 99.00 99.00 99.00 999 1024.4   6.8 999.0  -3.4 99.0 99.00
2015 10 25 12 00 332  7.2  8.1 99.00 99.00 99.00 999 1025.7   6.3 999.0  -1.7 99.0 99.00
2015 10 25 13 00 333  6.1  6.8 99.00 99.00 99.00 999 1026.9   5.8 999.0  -2.4 99.0 99.00
2015 10 25 14 00 348  5.9  6.7 99.00 99.00 99.00 999 1027.8   5.4 999.0  -0.6 99.0 99.00
2015 10 25 15 00 346  4.2  5.6 99.00 99.00 99.00 999 1028.8   5.3 999.0  -1.1 99.0 99.00
2015 10 25 16 00 337  4.0  5.1 99.00 99.00 99.00 999 1029.0   5.4 999.0  -0.8 99.0 99.00
2015 10 25 17 00 346  2.3  2.7 99.00 99.00 99.00 999 1029.3   5.3 999.0  -1.3 99.0 99.00
2015 10 25 18 00 360  1.6  2.0 99.00 99.00 99.00 999 1029.1   5.5 999.0  -0.3 99.0 99.00
2015 10 25 19 00  14  1.5  2.1 99.00 99.00 99.00 999 1028.7   5.6 999.0  -0.4 99.0 99.00
2015 10 25 20 00  99  2.1  2.4 99.00 99.00 99.00 999 1028.5   6.0 999.0  -0.1 99.0 99.00
2015 10 25 21 00 117  2.4  3.1 99.00 99.00 99.00 999 1028.3   6.7 999.0  -0.7 99.0 99.00
2015 10 25 22 00 127  2.9  3.9 99.00 99.00 99.00 999 1028.4   6.9 999.0   0.0 99.0 99.00
2015 10 25 23 00 122  4.1  4.6 99.00 99.00 99.00 999 1028.4   6.4 999.0   1.4 99.0 99.00
2015 10 26 00 00 124  3.5  4.2 99.00 99.00 99.00 999 1028.5   6.6 999.0   1.5 99.0 99.00
2015 10 26 01 00 130  4.4  5.2 99.00 99.00 99.00 999 1028.7   6.6 999.0   1.9 99.0 99.00
2015 10 26 02 00 145  3.8  4.4 99.00 99.00 99.00 999 1028.7   6.6 999.0   1.8 99.0 99.00
2015 10 26 03 00 137  4.0  4.8 99.00 99.00 99.00 999 1028.7   6.9 999.0   1.4 99.0 99.00
2015 10 26 04 00 142  3.6  4.5 99.00 99.00 99.00 999 1029.0   6.9 999.0   1.4 99.0 99.00
2015 10 26 05 00 146  3.3  3.9 99.00 99.00 99.00 999 1029.0   6.9 999.0   1.9 99.0 99.00
2015 10 26 06 00 139  2.8  3.2 99.00 99.00 99.00 999 1028.9   7.1 999.0   2.0 99.0 99.00
2015 10 26 07 00 101  2.9  3.3 99.00 99.00 99.00 999 1029.0   7.6 999.0   0.8 99.0 99.00
2015 10 26 08 00 109  3.2  3.7 99.00 99.00 99.00 999 1028.9   8.0 999.0  -0.1 99.0 99.00
2015 10 26 09 00 104  3.0  3.4 99.00 99.00 99.00 999 1028.6   8.0 999.0   0.8 99.0 99.00
2015 10 26 10 00 143  1.6  1.9 99.00 99.00 99.00 999 1028.8   7.8 999.0   2.4 99.0 99.00
2015 10 26 11 00 154  1.0  1.3 99.00 99.00 99.00 999 1029.0   7.9 999.0   2.1 99.0 99.00
2015 10 26 12 00  83  0.6  0.7 99.00 99.00 99.00 999 1028.9   7.9 999.0   2.3 99.0 99.00
2015 10 26 13 00  77  3.9  4.3 99.00 99.00 99.00 999 1029.1   7.9 999.0   3.5 99.0 99.00
2015 10 26 14 00  99  3.0  3.9 99.00 99.00 99.00 999 1029.5   7.9 999.0   4.3 99.0 99.00
2015 10 26 15 00 160  0.6  1.3 99.00 99.00 99.00 999 1029.9   8.0 999.0   4.7 99.0 99.00
2015 10 26 16 00 212  1.4  2.3 99.00 99.00 99.00 999 1029.9   8.5 999.0   5.2 99.0 99.00
2015 10 26 17 00 209  2.5  3.4 99.00 99.00 99.00 999 1029.9   8.3 999.0   5.6 99.0 99.00
2015 10 26 18 00 160  2.4  3.6 99.00 99.00 99.00 999 1029.6   9.3 999.0   5.3 99.0 99.00
2015 10 26 19 00 124  2.0  3.3 99.00 99.00 99.00 999 1029.1   8.5 999.0   5.3 99.0 99.00
2015 10 26 20 00 108  2.6  3.2 99.00 99.00 99.00 999 1028.4   8.4 999.0   5.2 99.0 99.00
2015 10 26 21 00  95  3.1  3.7 99.00 99.00 99.00 999 1028.3   8.3 999.0   4.6 99.0 99.00
2015 10 26 22 00 104  4.1  4.8 99.00 99.00 99.00 999 1028.3   8.3 999.0   4.9 99.0 99.00
2015 10 26 23 00  97  5.9  6.3 99.00 99.00 99.00 999 1028.1   8.2 999.0   5.7 99.0 99.00
2015 10 27 00 00  77  6.1  6.7 99.00 99.00 99.00 999 1028.4   8.0 999.0   5.4 99.0 99.00
2015 10 27 01 00  79  7.1  7.8 99.00 99.00 99.00 999 1028.4   8.0 999.0   5.7 99.0 99.00
2015 10 27 02 00  76  7.0  7.7 99.00 99.00 99.00 999 1028.4   7.9 999.0   6.3 99.0 99.00
2015 10 27 03 00  85  8.5  9.6 99.00 99.00 99.00 999 1028.4   8.1 999.0   6.7 99.0 99.00
2015 10 27 04 00  86  9.5 10.2 99.00 99.00 99.00 999 1028.4   8.2 999.0   6.5 99.0 99.00
2015 10 27 05 00  93  7.8  8.6 99.00 99.00 99.00 999 1028.3   8.3 999.0   6.6 99.0 99.00
2015 10 27 06 00  83  8.9  9.6 99.00 99.00 99.00 999 1027.8   8.4 999.0   6.3 99.0 99.00
2015 10 27 07 00 106  7.6  8.5 99.00 99.00 99.00 999 1027.8   7.9 999.0   6.7 99.0 99.00
2015 10 27 08 00 103  6.6  7.3 99.00 99.00 99.00 999 1027.4   8.1 999.0   7.5 99.0 99.00
2015 10 27 09 00  98  7.0  7.6 99.00 99.00 99.00 999 1027.0   8.0 999.0   7.5 99.0 99.00
2015 10 27 10 00 107  4.8  5.7 99.00 99.00 99.00 999 1026.8   8.1 999.0   7.4 99.0 99.00
2015 10 27 11 00 107  4.6  5.2 99.00 99.00 99.00 999 1026.5   8.0 999.0   7.4 99.0 99.00
2015 10 27 12 00 128  3.5  4.6 99.00 99.00 99.00 999 1026.2   8.3 999.0   7.7 99.0 99.00
2015 10 27 13 00 114  5.5  6.7 99.00 99.00 99.00 999 1026.0   8.5 999.0   7.8 99.0 99.00
2015 10 27 14 00 122  6.8  8.3 99.00 99.00 99.00 999 1025.7   8.7 999.0   7.5 99.0 99.00
2015 10 27 15 00 121  5.8  8.0 99.00 99.00 99.00 999 1025.4   8.8 999.0   7.4 99.0 99.00
2015 10 27 16 00 103  6.5  7.4 99.00 99.00 99.00 999 1024.7   9.0 999.0   7.5 99.0 99.00
2015 10 27 17 00  93  6.5  7.2 99.00 99.00 99.00 999 1024.3   9.2 999.0   6.4 99.0 99.00
2015 10 27 18 00  82  6.1  6.4 99.00 99.00 99.00 999 1023.3   9.3 999.0   6.4 99.0 99.00
2015 10 27 19 00  82  6.8  7.2 99.00 99.00 99.00 999 1022.2   9.1 999.0   8.2 99.0 99.00
2015 10 27 20 00  82  9.4 10.0 99.00 99.00 99.00 999 1020.8   9.3 999.0   8.6 99.0 99.00
2015 10 27 21 00  84  9.6 10.3 99.00 99.00 99.00 999 1019.7   9.8 999.0   8.9 99.0 99.00
2015 10 27 22 00  92  8.5  9.2 99.00 99.00 99.00 999 1018.6  10.2 999.0   8.8 99.0 99.00
